2312 bytes allocated from 5058365440 to 5058367752
Before Smoothing
data[84] = ,0.868247,
data[85] = ,0.629543,
data[86] = ,0.736225,
data[87] = ,0.725412,
data[88] = ,0.999458,
data[89] = ,0.888572,
data[90] = ,0.233195,
data[91] = ,0.306322,
data[92] = ,0.351015,
data[93] = ,0.513274,
data[94] = ,0.591114,
data[95] = ,0.845982,
data[96] = ,0.412081,
data[97] = ,0.841511,
data[98] = ,0.269317,
data[99] = ,0.415395,
data[100] = ,0.537304,
data[101] = ,0.467917,
data[102] = ,0.287212,
data[103] = ,0.178328,
data[104] = ,0.153720,
data[105] = ,0.571655,
data[106] = ,0.802406,
data[107] = ,0.033054,
data[108] = ,0.534450,
data[109] = ,0.498480,
data[110] = ,0.955361,
data[111] = ,0.748293,
data[112] = ,0.554584,
data[113] = ,0.890737,
data[114] = ,0.624849,
data[115] = ,0.842040,
data[116] = ,0.159768,
data[117] = ,0.212752,
data[118] = ,0.714710,
data[119] = ,0.130427,
data[120] = ,0.090990,
data[121] = ,0.274588,
data[122] = ,0.003000,
data[123] = ,0.414293,
data[124] = ,0.026876,
data[125] = ,0.709820,
data[126] = ,0.937897,
data[127] = ,0.239911,
data[128] = ,0.180896,
data[129] = ,0.317540,
data[130] = ,0.886991,
data[131] = ,0.652059,
data[132] = ,0.150335,
data[133] = ,0.681346,
data[134] = ,0.385815,
data[135] = ,0.387725,
data[136] = ,0.499741,
data[137] = ,0.147533,
data[138] = ,0.587187,
data[139] = ,0.845576,
data[140] = ,0.590109,
data[141] = ,0.955409,
data[142] = ,0.556146,
data[143] = ,0.148152,
data[144] = ,0.983305,
data[145] = ,0.408767,
data[146] = ,0.141820,
data[147] = ,0.564899,
data[148] = ,0.252126,
data[149] = ,0.488515,
data[150] = ,0.464031,
data[151] = ,0.961095,
data[152] = ,0.126031,
data[153] = ,0.199757,
data[154] = ,0.319250,
data[155] = ,0.629269,
data[156] = ,0.126712,
data[157] = ,0.651254,
data[158] = ,0.621634,
data[159] = ,0.803073,
data[160] = ,0.247842,
data[161] = ,0.476432,
data[162] = ,0.389314,
data[163] = ,0.203250,
data[164] = ,0.028375,
data[165] = ,0.901673,
data[166] = ,0.426497,
data[167] = ,0.142021,
data[168] = ,0.947487,
data[169] = ,0.410313,
data[170] = ,0.131189,
data[171] = ,0.885648,
data[172] = ,0.092174,
data[173] = ,0.162199,
data[174] = ,0.071064,
data[175] = ,0.365339,
data[176] = ,0.253057,
data[177] = ,0.135109,
data[178] = ,0.783153,
data[179] = ,0.455307,
data[180] = ,0.349524,
data[181] = ,0.452300,
data[182] = ,0.808945,
data[183] = ,0.931674,
data[184] = ,0.651646,
data[185] = ,0.215248,
data[186] = ,0.679592,
data[187] = ,0.908922,
data[188] = ,0.250126,
data[189] = ,0.860860,
data[190] = ,0.471262,
data[191] = ,0.505956,
data[192] = ,0.600394,
data[193] = ,0.817561,
data[194] = ,0.755844,
data[195] = ,0.462245,
data[196] = ,0.951367,
data[197] = ,0.632739,
data[198] = ,0.439330,
data[199] = ,0.824697,
data[200] = ,0.688981,
data[201] = ,0.702207,
data[202] = ,0.987145,
data[203] = ,0.954415,
data[204] = ,0.851270,
data[205] = ,0.289316,
data[206] = ,0.537426,
data[207] = ,0.514435,
data[208] = ,0.103434,
data[209] = ,0.414028,
data[210] = ,0.576717,
data[211] = ,0.876566,
data[212] = ,0.440039,
data[213] = ,0.729748,
data[214] = ,0.869264,
data[215] = ,0.715642,
data[216] = ,0.800720,
data[217] = ,0.706535,
data[218] = ,0.741716,
data[219] = ,0.019092,
data[220] = ,0.886031,
data[221] = ,0.524987,
data[222] = ,0.463323,
data[223] = ,0.065194,
data[224] = ,0.713422,
data[225] = ,0.488943,
data[226] = ,0.667679,
data[227] = ,0.682049,
data[228] = ,0.199555,
data[229] = ,0.916634,
data[230] = ,0.865883,
data[231] = ,0.890019,
data[232] = ,0.543948,
data[233] = ,0.139195,
data[234] = ,0.450347,
data[235] = ,0.989362,
data[236] = ,0.215532,
data[237] = ,0.446023,
data[238] = ,0.315732,
data[239] = ,0.514659,
data[240] = ,0.881504,
data[241] = ,0.439726,
data[242] = ,0.467532,
data[243] = ,0.806650,
data[244] = ,0.365158,
data[245] = ,0.211519,
data[246] = ,0.999117,
data[247] = ,0.153604,
data[248] = ,0.630488,
data[249] = ,0.616350,
data[250] = ,0.000595,
data[251] = ,0.000879,
data[252] = ,0.773352,
data[253] = ,0.727335,
data[254] = ,0.319178,
data[255] = ,0.417724,
data[256] = ,0.682494,
data[257] = ,0.680562,
data[258] = ,0.205262,
data[259] = ,0.836420,
data[260] = ,0.708921,
data[261] = ,0.828708,
data[262] = ,0.094549,
data[263] = ,0.081738,
data[264] = ,0.764005,
data[265] = ,0.629572,
data[266] = ,0.213852,
data[267] = ,0.213547,
data[268] = ,0.081061,
data[269] = ,0.388823,
data[270] = ,0.952160,
data[271] = ,0.947545,
data[272] = ,0.389854,
data[273] = ,0.269215,
data[274] = ,0.692169,
data[275] = ,0.284035,
data[276] = ,0.776866,
data[277] = ,0.783865,
data[278] = ,0.422460,
data[279] = ,0.282156,
data[280] = ,0.193967,
data[281] = ,0.011316,
data[282] = ,0.191824,
data[283] = ,0.983236,
data[284] = ,0.244054,
data[285] = ,0.819726,
data[286] = ,0.136455,
data[287] = ,0.398144,
data[288] = ,0.601010,
After Smoothing
data[0] = ,0.000008,
data[1] = ,0.131538,
data[2] = ,0.755605,
data[3] = ,0.458650,
data[4] = ,0.532767,
data[5] = ,0.218959,
data[6] = ,0.047045,
data[7] = ,0.678865,
data[8] = ,0.679296,
data[9] = ,0.934693,
data[10] = ,0.383502,
data[11] = ,0.519416,
data[12] = ,0.830965,
data[13] = ,0.034572,
data[14] = ,0.053462,
data[15] = ,0.529700,
data[16] = ,0.671149,
data[17] = ,0.007698,
data[18] = ,0.290328,
data[19] = ,0.510116,
data[20] = ,0.487687,
data[21] = ,0.479020,
data[22] = ,0.392069,
data[23] = ,0.378200,
data[24] = ,0.565722,
data[25] = ,0.633396,
data[26] = ,0.681904,
data[27] = ,0.546069,
data[28] = ,0.546160,
data[29] = ,0.562558,
data[30] = ,0.336848,
data[31] = ,0.290448,
data[32] = ,0.339066,
data[33] = ,0.047465,
data[34] = ,0.736082,
data[35] = ,0.516397,
data[36] = ,0.510678,
data[37] = ,0.501281,
data[38] = ,0.494810,
data[39] = ,0.477927,
data[40] = ,0.492046,
data[41] = ,0.559348,
data[42] = ,0.599466,
data[43] = ,0.611322,
data[44] = ,0.571641,
data[45] = ,0.552221,
data[46] = ,0.526887,
data[47] = ,0.448130,
data[48] = ,0.422980,
data[49] = ,0.483919,
data[50] = ,0.766495,
data[51] = ,0.477732,
data[52] = ,0.536700,
data[53] = ,0.522898,
data[54] = ,0.511766,
data[55] = ,0.510242,
data[56] = ,0.513788,
data[57] = ,0.530581,
data[58] = ,0.561285,
data[59] = ,0.582509,
data[60] = ,0.587513,
data[61] = ,0.573435,
data[62] = ,0.556604,
data[63] = ,0.531664,
data[64] = ,0.491588,
data[65] = ,0.459330,
data[66] = ,0.402715,
data[67] = ,0.090733,
data[68] = ,0.947764,
data[69] = ,0.639837,
data[70] = ,0.543004,
data[71] = ,0.515253,
data[72] = ,0.513267,
data[73] = ,0.521553,
data[74] = ,0.536933,
data[75] = ,0.555970,
data[76] = ,0.570036,
data[77] = ,0.575107,
data[78] = ,0.570333,
data[79] = ,0.558673,
data[80] = ,0.539751,
data[81] = ,0.518615,
data[82] = ,0.517239,
data[83] = ,0.577341,
data[84] = ,0.868247,
data[85] = ,0.629543,
data[86] = ,0.541059,
data[87] = ,0.503662,
data[88] = ,0.496323,
data[89] = ,0.502762,
data[90] = ,0.514760,
data[91] = ,0.529647,
data[92] = ,0.544848,
data[93] = ,0.556453,
data[94] = ,0.562411,
data[95] = ,0.562041,
data[96] = ,0.554743,
data[97] = ,0.540323,
data[98] = ,0.524437,
data[99] = ,0.519420,
data[100] = ,0.527069,
data[101] = ,0.467917,
data[102] = ,0.287212,
data[103] = ,0.398559,
data[104] = ,0.441762,
data[105] = ,0.466527,
data[106] = ,0.486165,
data[107] = ,0.503319,
data[108] = ,0.518760,
data[109] = ,0.531768,
data[110] = ,0.540924,
data[111] = ,0.546069,
data[112] = ,0.547550,
data[113] = ,0.544100,
data[114] = ,0.534265,
data[115] = ,0.521751,
data[116] = ,0.518688,
data[117] = ,0.551814,
data[118] = ,0.714710,
data[119] = ,0.130427,
data[120] = ,0.330710,
data[121] = ,0.405149,
data[122] = ,0.445110,
data[123] = ,0.472825,
data[124] = ,0.493804,
data[125] = ,0.509559,
data[126] = ,0.520236,
data[127] = ,0.526165,
data[128] = ,0.529131,
data[129] = ,0.531154,
data[130] = ,0.531321,
data[131] = ,0.525978,
data[132] = ,0.512604,
data[133] = ,0.490145,
data[134] = ,0.453439,
data[135] = ,0.387725,
data[136] = ,0.499741,
data[137] = ,0.394520,
data[138] = ,0.409523,
data[139] = ,0.439360,
data[140] = ,0.466653,
data[141] = ,0.488687,
data[142] = ,0.504517,
data[143] = ,0.513853,
data[144] = ,0.517844,
data[145] = ,0.519506,
data[146] = ,0.522260,
data[147] = ,0.526107,
data[148] = ,0.526157,
data[149] = ,0.514862,
data[150] = ,0.479882,
data[151] = ,0.386956,
data[152] = ,0.126031,
data[153] = ,0.199757,
data[154] = ,0.342942,
data[155] = ,0.405174,
data[156] = ,0.440188,
data[157] = ,0.466533,
data[158] = ,0.488490,
data[159] = ,0.505207,
data[160] = ,0.515720,
data[161] = ,0.520927,
data[162] = ,0.523761,
data[163] = ,0.528073,
data[164] = ,0.535133,
data[165] = ,0.541435,
data[166] = ,0.540882,
data[167] = ,0.526554,
data[168] = ,0.487546,
data[169] = ,0.410313,
data[170] = ,0.131189,
data[171] = ,0.377333,
data[172] = ,0.435930,
data[173] = ,0.457432,
data[174] = ,0.475651,
data[175] = ,0.494961,
data[176] = ,0.512468,
data[177] = ,0.525663,
data[178] = ,0.534248,
data[179] = ,0.539839,
data[180] = ,0.545547,
data[181] = ,0.553712,
data[182] = ,0.564024,
data[183] = ,0.575820,
data[184] = ,0.592194,
data[185] = ,0.622793,
data[186] = ,0.679592,
data[187] = ,0.908922,
data[188] = ,0.605838,
data[189] = ,0.515155,
data[190] = ,0.490861,
data[191] = ,0.493648,
data[192] = ,0.507456,
data[193] = ,0.523264,
data[194] = ,0.537080,
data[195] = ,0.547694,
data[196] = ,0.555128,
data[197] = ,0.560991,
data[198] = ,0.567598,
data[199] = ,0.577355,
data[200] = ,0.595721,
data[201] = ,0.634781,
data[202] = ,0.727202,
data[203] = ,0.954415,
data[204] = ,0.851270,
data[205] = ,0.629688,
data[206] = ,0.541263,
data[207] = ,0.512140,
data[208] = ,0.511801,
data[209] = ,0.521089,
data[210] = ,0.530323,
data[211] = ,0.538426,
data[212] = ,0.545862,
data[213] = ,0.552417,
data[214] = ,0.558639,
data[215] = ,0.564160,
data[216] = ,0.569265,
data[217] = ,0.583584,
data[218] = ,0.615918,
data[219] = ,0.693023,
data[220] = ,0.886031,
data[221] = ,0.524987,
data[222] = ,0.527191,
data[223] = ,0.519314,
data[224] = ,0.516517,
data[225] = ,0.527834,
data[226] = ,0.533762,
data[227] = ,0.527446,
data[228] = ,0.519258,
data[229] = ,0.515300,
data[230] = ,0.517923,
data[231] = ,0.530557,
data[232] = ,0.544848,
data[233] = ,0.543925,
data[234] = ,0.549254,
data[235] = ,0.549649,
data[236] = ,0.541705,
data[237] = ,0.446023,
data[238] = ,0.315732,
data[239] = ,0.438230,
data[240] = ,0.497791,
data[241] = ,0.511853,
data[242] = ,0.550495,
data[243] = ,0.553327,
data[244] = ,0.513192,
data[245] = ,0.473566,
data[246] = ,0.447494,
data[247] = ,0.441022,
data[248] = ,0.477400,
data[249] = ,0.532846,
data[250] = ,0.516664,
data[251] = ,0.527427,
data[252] = ,0.496516,
data[253] = ,0.479843,
data[254] = ,0.319178,
data[255] = ,0.417724,
data[256] = ,0.411989,
data[257] = ,0.521383,
data[258] = ,0.481360,
data[259] = ,0.605309,
data[260] = ,0.608648,
data[261] = ,0.486993,
data[262] = ,0.397170,
data[263] = ,0.337076,
data[264] = ,0.298065,
data[265] = ,0.391718,
data[266] = ,0.594808,
data[267] = ,0.476500,
data[268] = ,0.562511,
data[269] = ,0.438404,
data[270] = ,0.565333,
data[271] = ,0.947545,
data[272] = ,0.389854,
data[273] = ,0.269215,
data[274] = ,0.692169,
data[275] = ,0.284035,
data[276] = ,0.776866,
data[277] = ,0.783865,
data[278] = ,0.422460,
data[279] = ,0.282156,
data[280] = ,0.193967,
data[281] = ,0.011316,
data[282] = ,0.191824,
data[283] = ,0.983236,
data[284] = ,0.244054,
data[285] = ,0.819726,
data[286] = ,0.136455,
data[287] = ,0.398144,
data[288] = ,0.601010,
Keep Data at [1,1]
Keep Data at [3,1]
Keep Data at [5,1]
Keep Data at [7,1]
Keep Data at [9,1]
Keep Data at [11,1]
Keep Data at [13,1]
Keep Data at [15,1]
Keep Data at [1,3]
Keep Data at [15,3]
Keep Data at [1,5]
Keep Data at [15,5]
Keep Data at [1,7]
Keep Data at [15,7]
Keep Data at [1,9]
Keep Data at [15,9]
Keep Data at [1,11]
Keep Data at [15,11]
Keep Data at [1,13]
Keep Data at [15,13]
Keep Data at [1,15]
Keep Data at [3,15]
Keep Data at [5,15]
Keep Data at [7,15]
Keep Data at [9,15]
Keep Data at [11,15]
Keep Data at [13,15]
Keep Data at [15,15]
